PaymentID,StudentID,TermID,AmountOwed,AmountPaid,Balance,HasHold,HoldReason,DueDate,PaymentDate,FinancialAidAmount
42234,2640,10,34660.09,36253.76,0.0,False,,2023-05-01,2025-11-06,2136.02
42235,2640,11,23642.76,22638.36,1004.39,False,,2023-08-01,2025-11-06,5837.75
42236,2640,12,26724.53,26050.39,674.14,False,,2023-12-01,2025-11-06,1513.84
42237,2640,13,19170.78,18985.64,185.14,False,,2024-01-01,2025-11-06,7196.52
42238,2640,14,21324.9,21696.77,0.0,False,,2024-05-01,2025-11-06,5709.96
42239,2640,15,23918.16,22863.24,1054.92,False,,2024-08-01,2025-11-06,7614.76
42240,2640,16,18655.64,18291.89,363.76,False,,2024-12-01,2025-11-06,4068.25
42369,2649,1,32036.57,33539.28,0.0,False,,2021-01-01,2025-11-06,6229.33
42370,2649,2,23091.55,24065.25,0.0,False,,2021-05-01,2025-11-06,3987.72
42371,2649,3,28777.25,27859.64,917.61,False,,2021-08-01,2025-11-06,4460.32
42372,2649,4,30698.59,31554.58,0.0,False,,2021-12-01,2025-11-06,3542.92
42373,2649,5,19804.73,19672.47,132.26,False,,2022-01-01,2025-11-06,7991.89
42374,2649,6,18111.38,18398.16,0.0,False,,2022-05-01,2025-11-06,2491.15
42375,2649,7,24430.3,25496.49,0.0,False,,2022-08-01,2025-11-06,6864.13
42376,2649,8,27052.02,27769.03,0.0,False,,2022-12-01,2025-11-06,1166.47
42377,2649,9,28000.26,27931.46,68.81,False,,2023-01-01,2025-11-06,2172.76
42378,2649,10,32940.13,32238.57,701.56,False,,2023-05-01,2025-11-06,5867.61
42379,2649,11,20430.87,20124.69,306.18,False,,2023-08-01,2025-11-06,5228.59
42380,2649,12,26954.06,28169.72,0.0,False,,2023-12-01,2025-11-06,1220.99
42381,2649,13,20407.83,21327.82,0.0,False,,2024-01-01,2025-11-06,4599.0
42382,2649,14,33920.59,33767.27,153.32,False,,2024-05-01,2025-11-06,4664.98
42383,2649,15,21311.4,22049.58,0.0,False,,2024-08-01,2025-11-06,6397.64
42384,2649,16,34554.1,33547.38,1006.72,False,,2024-12-01,2025-11-06,6886.94
46289,2894,1,15494.84,15922.67,0.0,False,,2021-01-01,2025-11-06,13702.62
46290,2894,2,29849.86,28704.99,1144.87,False,,2021-05-01,2025-11-06,6708.18
46291,2894,3,15052.62,14692.5,360.12,False,,2021-08-01,2025-11-06,13519.71
46292,2894,4,33199.1,34793.05,0.0,False,,2021-12-01,2025-11-06,11349.96
46293,2894,5,19531.81,19177.9,353.92,False,,2022-01-01,2025-11-06,10594.72
46294,2894,6,30933.95,32313.51,0.0,False,,2022-05-01,2025-11-06,12827.09
46295,2894,7,17563.67,16779.89,783.78,False,,2022-08-01,2025-11-06,3241.88
46296,2894,8,17827.57,17240.17,587.4,False,,2022-12-01,2025-11-06,3610.84
46297,2894,9,22598.29,22438.54,159.75,False,,2023-01-01,2025-11-06,7854.43
46298,2894,10,23119.28,22999.29,119.99,False,,2023-05-01,2025-11-06,14651.67
46299,2894,11,18277.55,17395.79,881.76,False,,2023-08-01,2025-11-06,12988.68
46300,2894,12,27776.37,28368.68,0.0,False,,2023-12-01,2025-11-06,12792.23
46301,2894,13,19111.63,18399.78,711.84,False,,2024-01-01,2025-11-06,6281.11
46302,2894,14,34502.68,33103.95,1398.73,False,,2024-05-01,2025-11-06,5736.03
46303,2894,15,20566.9,21230.3,0.0,False,,2024-08-01,2025-11-06,6772.13
46304,2894,16,25225.86,26148.88,0.0,False,,2024-12-01,2025-11-06,14898.3
46977,2937,1,34284.82,35005.86,0.0,False,,2021-01-01,2025-11-06,2754.91
46978,2937,2,31305.91,30380.77,925.14,False,,2021-05-01,2025-11-06,4804.56
46979,2937,3,23014.69,22574.66,440.03,False,,2021-08-01,2025-11-06,7114.56
46980,2937,4,30275.08,31336.54,0.0,False,,2021-12-01,2025-11-06,6735.39
46981,2937,5,27301.9,28244.84,0.0,False,,2022-01-01,2025-11-06,1096.52
46982,2937,6,33108.97,32027.36,1081.61,False,,2022-05-01,2025-11-06,1652.95
46983,2937,7,31127.87,32193.21,0.0,False,,2022-08-01,2025-11-06,1397.89
46984,2937,8,15358.08,15949.85,0.0,False,,2022-12-01,2025-11-06,2249.5
46985,2937,9,19959.19,20120.91,0.0,False,,2023-01-01,2025-11-06,6487.5
46986,2937,10,17437.58,18248.33,0.0,False,,2023-05-01,2025-11-06,5317.04
46987,2937,11,26824.3,27691.39,0.0,False,,2023-08-01,2025-11-06,2097.36
46988,2937,12,29640.76,29665.42,0.0,False,,2023-12-01,2025-11-06,7144.3
46989,2937,13,28030.88,29139.97,0.0,False,,2024-01-01,2025-11-06,6745.37
46990,2937,14,29677.88,28964.58,713.3,False,,2024-05-01,2025-11-06,1170.74
46991,2937,15,19461.17,20114.57,0.0,False,,2024-08-01,2025-11-06,1467.93
46992,2937,16,28288.39,28002.85,285.54,False,,2024-12-01,2025-11-06,6186.43
47969,2999,1,23923.96,23900.82,23.14,False,,2021-01-01,2025-11-06,4725.17
47970,2999,2,24234.83,25417.56,0.0,False,,2021-05-01,2025-11-06,6031.35
47971,2999,3,24549.55,25600.74,0.0,False,,2021-08-01,2025-11-06,7446.06
47972,2999,4,25457.39,25110.65,346.74,False,,2021-12-01,2025-11-06,1067.26
47973,2999,5,19339.05,18740.65,598.39,False,,2022-01-01,2025-11-06,1894.04
47974,2999,6,25013.08,25695.57,0.0,False,,2022-05-01,2025-11-06,2610.64
47975,2999,7,27131.17,26694.1,437.07,False,,2022-08-01,2025-11-06,7156.1
47976,2999,8,19485.96,20418.21,0.0,False,,2022-12-01,2025-11-06,5519.81
47977,2999,9,15657.18,15399.44,257.74,False,,2023-01-01,2025-11-06,3384.26
47978,2999,10,27115.06,28017.45,0.0,False,,2023-05-01,2025-11-06,3768.24
47979,2999,11,15169.34,15263.54,0.0,False,,2023-08-01,2025-11-06,1432.35
47980,2999,12,24105.84,25062.5,0.0,False,,2023-12-01,2025-11-06,6692.87
47981,2999,13,18054.59,18193.37,0.0,False,,2024-01-01,2025-11-06,7497.88
47982,2999,14,25570.57,24921.4,649.17,False,,2024-05-01,2025-11-06,2035.55
47983,2999,15,33173.92,32484.9,689.02,False,,2024-08-01,2025-11-06,6022.19
47984,2999,16,34568.8,35268.29,0.0,False,,2024-12-01,2025-11-06,2649.65
48273,3018,1,33861.5,34896.58,0.0,False,,2021-01-01,2025-11-06,6097.43
48274,3018,2,18482.94,18101.0,381.94,False,,2021-05-01,2025-11-06,1975.06
48275,3018,3,21566.95,20774.97,791.98,False,,2021-08-01,2025-11-06,3550.45
48276,3018,4,21847.31,21056.79,790.52,False,,2021-12-01,2025-11-06,6077.55
48277,3018,5,24197.51,24316.64,0.0,False,,2022-01-01,2025-11-06,3128.55
48278,3018,6,30498.34,31585.41,0.0,False,,2022-05-01,2025-11-06,5392.67
48279,3018,7,21047.84,21345.79,0.0,False,,2022-08-01,2025-11-06,1843.74
48280,3018,8,28650.41,28281.35,369.07,False,,2022-12-01,2025-11-06,6377.39
48281,3018,9,21495.45,22209.46,0.0,False,,2023-01-01,2025-11-06,6629.08
48282,3018,10,30759.39,30048.69,710.7,False,,2023-05-01,2025-11-06,1086.52
48283,3018,11,23657.55,23615.92,41.64,False,,2023-08-01,2025-11-06,1369.16
48284,3018,12,19369.31,20260.99,0.0,False,,2023-12-01,2025-11-06,7181.46
48285,3018,13,32279.71,32257.78,21.93,False,,2024-01-01,2025-11-06,3589.74
48286,3018,14,18900.11,18694.53,205.58,False,,2024-05-01,2025-11-06,7451.69
48287,3018,15,31108.61,31275.1,0.0,False,,2024-08-01,2025-11-06,7963.69
48288,3018,16,17332.69,17556.68,0.0,False,,2024-12-01,2025-11-06,5837.07
49313,3083,1,32593.57,26582.22,6011.34,False,,2021-01-01,2025-11-06,13131.31
49314,3083,2,25842.67,18957.38,6885.29,False,,2021-05-01,2025-11-06,14037.09
49315,3083,3,29674.01,21714.93,7959.08,False,,2021-08-01,2025-11-06,11201.74
49316,3083,4,33931.67,23275.0,10656.67,True,Policy represent station west much.,2021-12-01,2025-11-06,9401.27
49317,3083,5,24652.91,19980.09,4672.82,False,,2022-01-01,2025-11-06,9261.22
49318,3083,6,15851.86,9203.19,6648.68,False,,2022-05-01,2025-11-06,5526.95
49319,3083,7,33158.33,27905.89,5252.44,True,Might recent education human.,2022-08-01,2025-11-06,13956.17
49320,3083,8,30421.97,24096.47,6325.5,False,,2022-12-01,2025-11-06,6223.36
49321,3083,9,17324.2,10428.47,6895.72,False,,2023-01-01,2025-11-06,8786.19
49322,3083,10,25321.23,13793.2,11528.03,False,,2023-05-01,2025-11-06,3133.26
49323,3083,11,31676.78,20431.5,11245.28,True,Standard success ahead any action.,2023-08-01,2025-11-06,11372.96
49324,3083,12,21435.77,11460.74,9975.03,False,,2023-12-01,2025-11-06,10344.83
49325,3083,13,26668.59,19570.08,7098.52,False,,2024-01-01,2025-11-06,6869.26
49326,3083,14,27159.11,16089.35,11069.76,False,,2024-05-01,2025-11-06,5627.55
49327,3083,15,17160.11,9019.77,8140.33,False,,2024-08-01,2025-11-06,3112.94
49328,3083,16,22505.72,15219.82,7285.89,False,,2024-12-01,2025-11-06,3218.33
49649,3104,1,27167.05,27295.47,0.0,False,,2021-01-01,2025-11-06,6272.88
49650,3104,2,19034.69,19272.96,0.0,False,,2021-05-01,2025-11-06,4678.22
49651,3104,3,22362.66,21584.51,778.15,False,,2021-08-01,2025-11-06,3136.44
49652,3104,4,26788.13,25509.31,1278.82,False,,2021-12-01,2025-11-06,6887.44
49653,3104,5,22632.33,23591.15,0.0,False,,2022-01-01,2025-11-06,3872.72
49654,3104,6,19537.2,19057.13,480.07,False,,2022-05-01,2025-11-06,4856.12
49655,3104,7,29102.04,30111.03,0.0,False,,2022-08-01,2025-11-06,2686.5
49656,3104,8,16095.65,16402.09,0.0,False,,2022-12-01,2025-11-06,1699.23
49657,3104,9,29261.89,30477.7,0.0,False,,2023-01-01,2025-11-06,2222.66
49658,3104,10,21464.69,22330.91,0.0,False,,2023-05-01,2025-11-06,4336.37
49659,3104,11,27597.24,28945.09,0.0,False,,2023-08-01,2025-11-06,1559.08
49660,3104,12,29916.97,28431.61,1485.36,False,,2023-12-01,2025-11-06,3046.96
49661,3104,13,23667.82,23920.18,0.0,False,,2024-01-01,2025-11-06,5026.52
49662,3104,14,24035.01,24097.28,0.0,False,,2024-05-01,2025-11-06,1121.54
49663,3104,15,18898.82,19479.69,0.0,False,,2024-08-01,2025-11-06,3333.01
49664,3104,16,28131.99,28403.63,0.0,False,,2024-12-01,2025-11-06,5330.59
50049,3129,1,18169.22,11664.77,6504.45,True,Your think few glass board.,2021-01-01,2025-11-06,3037.23
50050,3129,2,23549.64,20513.88,3035.76,True,Bring inside especially property away across.,2021-05-01,2025-11-06,14877.52
50051,3129,3,32435.57,20933.84,11501.74,True,Always operation including myself.,2021-08-01,2025-11-06,3770.65
50052,3129,4,34658.76,28194.91,6463.85,False,,2021-12-01,2025-11-06,8238.77
50053,3129,5,30158.53,22647.55,7510.98,False,,2022-01-01,2025-11-06,11205.07
50054,3129,6,28408.23,25440.07,2968.15,False,,2022-05-01,2025-11-06,3109.63
50055,3129,7,23743.33,19029.22,4714.11,False,,2022-08-01,2025-11-06,10181.0
50056,3129,8,19390.99,17988.23,1402.76,False,,2022-12-01,2025-11-06,3402.01
50057,3129,9,25572.29,19708.38,5863.91,False,,2023-01-01,2025-11-06,5270.02
50058,3129,10,20583.58,17075.54,3508.04,False,,2023-05-01,2025-11-06,9243.01
50059,3129,11,19663.9,12222.5,7441.4,True,Use east role crime.,2023-08-01,2025-11-06,7007.48
50060,3129,12,19092.18,10091.31,9000.87,False,,2023-12-01,2025-11-06,12956.74
50061,3129,13,29398.71,22931.27,6467.45,False,,2024-01-01,2025-11-06,8539.75
50062,3129,14,34224.02,28258.39,5965.63,True,Compare husband nearly forward piece.,2024-05-01,2025-11-06,8574.58
50063,3129,15,23845.96,17924.57,5921.39,False,,2024-08-01,2025-11-06,14889.71
50064,3129,16,22518.12,17225.64,5292.49,False,,2024-12-01,2025-11-06,8328.56
50913,3183,1,33310.52,32377.51,933.01,False,,2021-01-01,2025-11-06,4996.91
50914,3183,2,18147.97,18031.4,116.57,False,,2021-05-01,2025-11-06,4284.96
50915,3183,3,21047.48,20273.84,773.64,False,,2021-08-01,2025-11-06,3452.76
50916,3183,4,30320.21,29679.34,640.87,False,,2021-12-01,2025-11-06,6073.54
50917,3183,5,29210.91,30222.63,0.0,False,,2022-01-01,2025-11-06,2811.76
50918,3183,6,34167.55,33382.47,785.08,False,,2022-05-01,2025-11-06,7612.17
50919,3183,7,28620.7,27228.31,1392.39,False,,2022-08-01,2025-11-06,5945.33
50920,3183,8,25236.98,26104.14,0.0,False,,2022-12-01,2025-11-06,2172.39
50921,3183,9,16608.05,16039.83,568.23,False,,2023-01-01,2025-11-06,4555.89
50922,3183,10,17538.14,17530.31,7.83,False,,2023-05-01,2025-11-06,5260.06
50923,3183,11,27522.93,26655.14,867.79,False,,2023-08-01,2025-11-06,3827.25
50924,3183,12,26895.3,27767.1,0.0,False,,2023-12-01,2025-11-06,3648.72
50925,3183,13,33746.92,33143.94,602.97,False,,2024-01-01,2025-11-06,3294.24
50926,3183,14,27213.79,26704.85,508.94,False,,2024-05-01,2025-11-06,1204.87
50927,3183,15,29093.48,29244.86,0.0,False,,2024-08-01,2025-11-06,7936.11
50928,3183,16,19513.58,20152.1,0.0,False,,2024-12-01,2025-11-06,7299.01
53777,3362,1,34719.53,17414.62,17304.91,False,,2021-01-01,2025-11-06,10463.1
53778,3362,2,33991.52,29572.03,4419.49,False,,2021-05-01,2025-11-06,4746.86
53779,3362,3,31312.74,18117.88,13194.86,False,,2021-08-01,2025-11-06,14843.02
53780,3362,4,31228.02,23108.72,8119.3,True,Page here enjoy.,2021-12-01,2025-11-06,9672.6
53781,3362,5,32006.05,18658.51,13347.54,False,,2022-01-01,2025-11-06,4836.64
53782,3362,6,29802.02,15092.06,14709.96,False,,2022-05-01,2025-11-06,4013.79
53783,3362,7,21274.85,15417.6,5857.25,False,,2022-08-01,2025-11-06,9598.43
53784,3362,8,31427.28,16276.34,15150.94,False,,2022-12-01,2025-11-06,5077.84
53785,3362,9,31634.7,21563.45,10071.26,False,,2023-01-01,2025-11-06,9882.56
53786,3362,10,29301.15,26662.53,2638.63,False,,2023-05-01,2025-11-06,3216.07
53787,3362,11,31601.33,16995.38,14605.95,False,,2023-08-01,2025-11-06,5086.1
53788,3362,12,17434.94,10766.6,6668.34,True,Often myself him base reach.,2023-12-01,2025-11-06,4556.98
53789,3362,13,25741.6,23220.37,2521.23,True,Buy board ask significant number.,2024-01-01,2025-11-06,3362.57
53790,3362,14,20961.34,18544.85,2416.5,False,,2024-05-01,2025-11-06,7875.3
53791,3362,15,18963.82,9853.49,9110.33,False,,2024-08-01,2025-11-06,12490.9
53792,3362,16,29691.48,18460.45,11231.03,False,,2024-12-01,2025-11-06,7378.64
53889,3369,1,30091.3,2204.98,27886.32,False,,2021-01-01,2025-11-06,1295.78
53890,3369,2,29457.36,11633.67,17823.68,True,Hope at doctor personal commercial hair.,2021-05-01,2025-11-06,3713.35
53891,3369,3,18516.89,3765.59,14751.31,True,Themselves local might rise government.,2021-08-01,2025-11-06,5092.95
53892,3369,4,20498.35,5384.59,15113.76,True,Whatever coach likely program under simple drive.,2021-12-01,2025-11-06,1386.06
53893,3369,5,23673.4,16109.29,7564.11,False,,2022-01-01,2025-11-06,6603.68
53894,3369,6,24738.41,13371.15,11367.26,False,,2022-05-01,2025-11-06,7020.57
53895,3369,7,15999.88,7250.48,8749.4,True,Research unit middle sometimes strategy walk somebody.,2022-08-01,2025-11-06,3832.33
53896,3369,8,25344.26,1379.93,23964.33,True,Go student set most agency.,2022-12-01,2025-11-06,2036.2
53897,3369,9,26655.11,5494.45,21160.66,False,,2023-01-01,2025-11-06,1536.45
53898,3369,10,28087.67,2863.13,25224.54,False,,2023-05-01,2025-11-06,1302.0
53899,3369,11,30969.11,19739.55,11229.56,False,,2023-08-01,2025-11-06,2054.23
53900,3369,12,24913.05,3688.11,21224.93,True,Them win compare produce day.,2023-12-01,2025-11-06,1207.31
53901,3369,13,15828.52,10898.35,4930.17,True,Different sing clearly defense foot citizen.,2024-01-01,2025-11-06,2365.42
53902,3369,14,27216.59,3547.72,23668.87,True,Democrat task anything.,2024-05-01,2025-11-06,7509.96
53903,3369,15,17375.27,2320.12,15055.15,True,Ball that similar I whole stock.,2024-08-01,2025-11-06,7503.09
53904,3369,16,19255.17,9522.55,9732.63,True,Usually large she figure player development hand.,2024-12-01,2025-11-06,5058.22
54225,3390,1,15977.53,1049.9,14927.62,False,,2021-01-01,2025-11-06,1655.15
54226,3390,2,18538.71,4129.05,14409.66,True,Benefit by section develop not hit.,2021-05-01,2025-11-06,3756.01
54227,3390,3,24959.37,10625.63,14333.73,False,,2021-08-01,2025-11-06,1953.47
54228,3390,4,27319.06,1812.02,25507.04,False,,2021-12-01,2025-11-06,1581.24
54229,3390,5,25852.73,2720.6,23132.13,True,Bad off market others.,2022-01-01,2025-11-06,6011.27
54230,3390,6,32175.23,19965.64,12209.59,False,,2022-05-01,2025-11-06,6609.46
54231,3390,7,30080.73,6345.4,23735.34,True,Only collection land quite trouble instead bit.,2022-08-01,2025-11-06,3663.6
54232,3390,8,34530.04,4484.73,30045.31,False,,2022-12-01,2025-11-06,5932.15
54233,3390,9,25107.26,14624.55,10482.71,True,Turn whether knowledge woman floor far magazine member.,2023-01-01,2025-11-06,1473.27
54234,3390,10,20382.88,1014.74,19368.13,False,,2023-05-01,2025-11-06,4912.33
54235,3390,11,28905.56,2306.16,26599.4,True,Positive member shake method.,2023-08-01,2025-11-06,3067.21
54236,3390,12,34221.02,14571.78,19649.24,False,,2023-12-01,2025-11-06,4862.43
54237,3390,13,22401.43,2714.28,19687.15,False,,2024-01-01,2025-11-06,6844.71
54238,3390,14,24569.07,3609.28,20959.78,False,,2024-05-01,2025-11-06,3813.47
54239,3390,15,21285.57,139.08,21146.49,True,Challenge pick speech early indeed himself blood happen.,2024-08-01,2025-11-06,2324.44
54240,3390,16,33967.08,15767.2,18199.88,True,Opportunity exactly kid rock know skill.,2024-12-01,2025-11-06,7472.55
54481,3406,1,22042.69,18413.16,3629.53,False,,2021-01-01,2025-11-06,11778.69
54482,3406,2,29872.11,21981.44,7890.67,False,,2021-05-01,2025-11-06,12497.49
54483,3406,3,31277.87,29527.25,1750.62,True,Instead our determine health authority.,2021-08-01,2025-11-06,9051.24
54484,3406,4,22910.28,13336.76,9573.52,False,,2021-12-01,2025-11-06,14752.72
54485,3406,5,18304.99,12396.07,5908.92,False,,2022-01-01,2025-11-06,4521.94
54486,3406,6,29514.91,16122.96,13391.95,False,,2022-05-01,2025-11-06,10597.24
54487,3406,7,23836.77,18048.17,5788.6,True,Decide TV the.,2022-08-01,2025-11-06,7153.28
54488,3406,8,23571.87,12556.13,11015.75,False,,2022-12-01,2025-11-06,3672.58
54489,3406,9,26057.4,14199.63,11857.77,False,,2023-01-01,2025-11-06,8864.57
54490,3406,10,18615.85,9537.83,9078.02,False,,2023-05-01,2025-11-06,7615.22
54491,3406,11,24010.65,12311.03,11699.61,False,,2023-08-01,2025-11-06,7883.93
54492,3406,12,24374.14,13649.69,10724.45,False,,2023-12-01,2025-11-06,9852.86
54493,3406,13,23309.0,16312.13,6996.87,False,,2024-01-01,2025-11-06,13632.35
54494,3406,14,25918.17,16611.68,9306.49,False,,2024-05-01,2025-11-06,5387.2
54495,3406,15,23458.16,21446.76,2011.41,False,,2024-08-01,2025-11-06,14816.49
54496,3406,16,21183.7,13338.63,7845.06,True,Yet large establish design stuff.,2024-12-01,2025-11-06,13708.83
57985,3625,1,17223.51,15925.39,1298.12,False,,2021-01-01,2025-11-06,9711.27
57986,3625,2,23633.03,18411.43,5221.6,True,Thus send whose special maintain enter.,2021-05-01,2025-11-06,4846.07
57987,3625,3,15808.99,14558.44,1250.56,True,New bag energy affect sea.,2021-08-01,2025-11-06,3743.26
57988,3625,4,15718.18,10846.64,4871.54,True,Four politics million oil determine off force.,2021-12-01,2025-11-06,6842.76
57989,3625,5,33330.17,29088.68,4241.49,False,,2022-01-01,2025-11-06,11535.74
57990,3625,6,22300.25,12362.24,9938.01,False,,2022-05-01,2025-11-06,6083.35
57991,3625,7,15621.49,9553.45,6068.04,False,,2022-08-01,2025-11-06,13985.71
57992,3625,8,34529.11,21162.91,13366.2,False,,2022-12-01,2025-11-06,11560.06
57993,3625,9,15458.42,14252.6,1205.82,True,Hand record reflect former soldier main everything clearly.,2023-01-01,2025-11-06,14813.6
57994,3625,10,15905.07,13601.95,2303.11,False,,2023-05-01,2025-11-06,5772.27
57995,3625,11,34157.33,18446.2,15711.13,False,,2023-08-01,2025-11-06,5883.72
57996,3625,12,21171.44,11382.38,9789.06,True,Nothing inside owner pattern.,2023-12-01,2025-11-06,6679.08
57997,3625,13,30473.24,15367.63,15105.62,False,,2024-01-01,2025-11-06,3894.01
57998,3625,14,20106.24,11941.61,8164.64,False,,2024-05-01,2025-11-06,13901.24
57999,3625,15,15899.71,14808.7,1091.0,False,,2024-08-01,2025-11-06,11109.15
58000,3625,16,25842.57,18174.18,7668.39,False,,2024-12-01,2025-11-06,11627.34
58849,3679,1,21711.07,19466.81,2244.26,False,,2021-01-01,2025-11-06,3475.75
58850,3679,2,16663.07,14847.08,1815.99,False,,2021-05-01,2025-11-06,2751.89
58851,3679,3,28742.94,27074.63,1668.31,False,,2021-08-01,2025-11-06,6011.91
58852,3679,4,22306.53,13343.94,8962.58,False,,2021-12-01,2025-11-06,6772.43
58853,3679,5,30233.37,24714.38,5518.99,False,,2022-01-01,2025-11-06,4977.81
58854,3679,6,18235.07,9562.15,8672.92,False,,2022-05-01,2025-11-06,3055.91
58855,3679,7,22250.65,17266.9,4983.75,False,,2022-08-01,2025-11-06,2316.43
58856,3679,8,22122.58,20104.22,2018.36,False,,2022-12-01,2025-11-06,7179.1
58857,3679,9,22522.72,14642.13,7880.59,True,Prove red trade design doctor determine drive.,2023-01-01,2025-11-06,6431.37
58858,3679,10,23760.33,12045.8,11714.53,False,,2023-05-01,2025-11-06,1058.03
58859,3679,11,34409.96,29846.29,4563.67,True,Down chance similar account charge look several information.,2023-08-01,2025-11-06,6357.33
58860,3679,12,23977.5,13899.65,10077.85,False,,2023-12-01,2025-11-06,3475.96
58861,3679,13,32819.19,29555.66,3263.53,False,,2024-01-01,2025-11-06,4797.77
58862,3679,14,33460.97,23456.65,10004.32,True,Beat different career.,2024-05-01,2025-11-06,5300.34
58863,3679,15,17315.24,14320.4,2994.83,False,,2024-08-01,2025-11-06,3135.22
58864,3679,16,15623.08,8586.59,7036.49,False,,2024-12-01,2025-11-06,6182.9
59169,3699,1,31074.48,29862.32,1212.16,False,,2021-01-01,2025-11-06,7362.6
59170,3699,2,30499.44,30614.15,0.0,False,,2021-05-01,2025-11-06,6538.19
59171,3699,3,34061.24,32609.16,1452.08,False,,2021-08-01,2025-11-06,8460.17
59172,3699,4,22418.34,22332.58,85.76,False,,2021-12-01,2025-11-06,6931.56
59173,3699,5,26303.04,27401.09,0.0,False,,2022-01-01,2025-11-06,14506.93
59174,3699,6,32307.76,31570.55,737.21,False,,2022-05-01,2025-11-06,7147.44
59175,3699,7,15672.71,15812.7,0.0,False,,2022-08-01,2025-11-06,12450.98
59176,3699,8,24886.09,24733.42,152.67,False,,2022-12-01,2025-11-06,12480.66
59177,3699,9,17702.4,16984.89,717.51,False,,2023-01-01,2025-11-06,8016.78
59178,3699,10,19688.75,19453.97,234.78,False,,2023-05-01,2025-11-06,10025.73
59179,3699,11,20855.0,20557.32,297.67,False,,2023-08-01,2025-11-06,7675.03
59180,3699,12,28238.98,27356.13,882.85,False,,2023-12-01,2025-11-06,8029.71
59181,3699,13,22557.04,21637.91,919.13,False,,2024-01-01,2025-11-06,8616.48
59182,3699,14,25893.51,25851.08,42.43,False,,2024-05-01,2025-11-06,8506.34
59183,3699,15,26351.58,26274.85,76.73,False,,2024-08-01,2025-11-06,12187.76
59184,3699,16,31883.06,30703.99,1179.06,False,,2024-12-01,2025-11-06,4925.15
59217,3702,1,25728.5,26698.71,0.0,False,,2021-01-01,2025-11-06,5057.36
59218,3702,2,25516.24,24879.52,636.72,False,,2021-05-01,2025-11-06,5108.4
59219,3702,3,16932.77,16583.22,349.55,False,,2021-08-01,2025-11-06,8308.89
59220,3702,4,17867.33,18359.07,0.0,False,,2021-12-01,2025-11-06,9575.11
59221,3702,5,23447.36,23295.89,151.47,False,,2022-01-01,2025-11-06,7600.02
59222,3702,6,23122.55,22273.77,848.79,False,,2022-05-01,2025-11-06,6007.34
59223,3702,7,24696.75,23700.93,995.82,False,,2022-08-01,2025-11-06,11696.2
59224,3702,8,25755.58,26419.06,0.0,False,,2022-12-01,2025-11-06,11642.81
59225,3702,9,15160.24,14514.3,645.94,False,,2023-01-01,2025-11-06,9587.01
59226,3702,10,32753.74,32070.12,683.62,False,,2023-05-01,2025-11-06,3219.13
59227,3702,11,29063.66,29700.72,0.0,False,,2023-08-01,2025-11-06,9186.42
59228,3702,12,28713.9,27956.56,757.34,False,,2023-12-01,2025-11-06,11568.2
59229,3702,13,24108.51,23901.38,207.13,False,,2024-01-01,2025-11-06,6083.81
59230,3702,14,15338.29,14871.41,466.88,False,,2024-05-01,2025-11-06,6675.24
59231,3702,15,28110.07,29465.6,0.0,False,,2024-08-01,2025-11-06,10025.19
59232,3702,16,28916.39,28648.94,267.46,False,,2024-12-01,2025-11-06,6888.7
61057,3817,1,21329.85,20195.7,1134.14,False,,2021-01-01,2025-11-06,7062.05
61058,3817,2,25632.53,15644.23,9988.3,False,,2021-05-01,2025-11-06,1804.9
61059,3817,3,20625.86,18131.01,2494.85,False,,2021-08-01,2025-11-06,2386.43
61060,3817,4,22607.71,12600.08,10007.63,True,Fast local report.,2021-12-01,2025-11-06,3263.47
61061,3817,5,29545.07,22503.4,7041.68,False,,2022-01-01,2025-11-06,7227.49
61062,3817,6,16608.04,14413.39,2194.65,False,,2022-05-01,2025-11-06,3689.28
61063,3817,7,34513.55,31616.13,2897.42,True,Shake voice turn pick strong.,2022-08-01,2025-11-06,1429.54
61064,3817,8,18418.3,14364.4,4053.9,True,Piece student my look today room.,2022-12-01,2025-11-06,7231.28
61065,3817,9,24940.51,18458.86,6481.65,False,,2023-01-01,2025-11-06,3308.88
61066,3817,10,26948.17,14376.63,12571.54,False,,2023-05-01,2025-11-06,1872.7
61067,3817,11,18454.94,11616.27,6838.67,False,,2023-08-01,2025-11-06,5807.97
61068,3817,12,19085.15,9892.37,9192.79,False,,2023-12-01,2025-11-06,3963.34
61069,3817,13,16463.31,8710.67,7752.64,True,Decade seven where happen write tax form.,2024-01-01,2025-11-06,7046.91
61070,3817,14,23292.86,17186.97,6105.89,True,Degree issue true bit source.,2024-05-01,2025-11-06,1897.69
61071,3817,15,25617.51,18301.16,7316.34,False,,2024-08-01,2025-11-06,3998.45
61072,3817,16,23221.11,18803.28,4417.82,False,,2024-12-01,2025-11-06,6470.13
61953,3873,1,32112.7,25741.27,6371.43,False,,2021-01-01,2025-11-06,8727.93
61954,3873,2,31511.62,29571.77,1939.86,False,,2021-05-01,2025-11-06,9704.02
61955,3873,3,26996.55,14880.62,12115.93,False,,2021-08-01,2025-11-06,9345.51
61956,3873,4,34977.52,21362.68,13614.84,False,,2021-12-01,2025-11-06,6556.72
61957,3873,5,20487.92,18459.78,2028.14,True,Social wall computer school modern.,2022-01-01,2025-11-06,7006.73
61958,3873,6,29075.86,25812.75,3263.11,True,Forward if decade table nature concern operation like.,2022-05-01,2025-11-06,11798.96
